"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
306.997;54;2129;78;166062;25.0;14.800;1.007;18;84;1;0;100;103;100;100;100;103;100;71;71;0;2.250;2.250;0.000;0.000;13.300;0.905;16.0;0.0;0;29;3.000;2.869;12.5;590;0;0;-2.5;0;0;0;0;159;800;-1329;95;0;0;1726;48.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;78.0;78.0;2;0;0.00;0.00;0.00;0.0;0.0
307.062;54;2113;79;166927;26.0;14.900;1.014;18;84;1;0;100;103;100;100;100;103;100;71;71;0;2.262;2.262;0.000;0.000;13.200;0.898;15.9;0.0;0;28;3.000;2.917;12.5;590;0;0;-2.3;0;0;0;0;159;800;-1313;95;0;0;1726;49.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;79.0;79.0;2;0;0.00;0.00;0.00;0.0;0.0
307.062;55;2129;83;176707;29.0;14.800;1.007;18;84;17;0;100;103;100;100;100;103;140;73;73;0;3.213;3.213;0.000;0.000;13.000;0.884;22.8;0.0;45;27;3.000;3.039;12.8;80;0;0;-1.7;0;0;0;0;159;800;-1329;95;0;0;1726;48.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;83.0;83.0;2;0;0.00;0.00;0.00;0.0;0.0
307.198;55;2167;84;182028;30.0;15.100;1.027;18;84;17;0;100;103;100;100;100;103;140;74;74;0;3.267;3.267;0.000;0.000;13.000;0.884;23.6;0.0;15;28;3.000;3.022;12.8;540;0;0;-1.6;0;0;0;0;159;800;-1367;95;0;0;1726;47.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;84.0;84.0;2;0;0.00;0.00;0.00;0.0;0.0
307.264;55;2197;86;188942;32.5;15.100;1.027;18;84;17;0;100;103;100;100;100;103;140;75;75;0;3.308;3.308;0.000;0.000;12.900;0.878;24.2;0.0;30;27;3.000;2.891;12.8;540;0;0;-1.3;0;0;0;0;159;800;-1397;95;0;0;1726;47.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;86.0;86.0;2;0;0.00;0.00;0.00;0.0;0.0
307.332;55;2192;88;192896;34.0;15.300;1.041;18;84;17;0;100;103;100;100;100;103;140;75;75;0;3.357;3.357;0.000;0.000;12.800;0.871;24.5;0.0;0;26;3.030;2.892;11.8;290;0;0;-1.0;0;0;0;0;159;800;-1392;95;0;0;1726;47.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
307.399;55;2218;89;197402;36.5;15.000;1.020;18;84;17;0;100;103;100;100;100;103;140;76;76;0;3.385;3.385;0.000;0.000;12.800;0.871;25.0;0.0;30;26;3.030;3.084;11.8;-40;0;0;-0.9;0;0;0;0;159;800;-1418;95;0;0;1726;46.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
307.399;55;2269;89;201941;37.0;14.900;1.014;18;84;17;0;100;103;100;100;100;103;140;75;75;0;3.369;3.369;0.000;0.000;12.800;0.871;25.5;0.0;15;26;3.030;2.937;11.8;-40;0;0;-0.9;0;0;0;0;159;800;-1469;95;0;0;1726;45.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
307.463;55;2272;89;202208;37.5;15.000;1.020;18;84;17;0;100;103;100;100;100;103;140;76;76;0;3.385;3.385;0.000;0.000;12.900;0.878;25.6;0.0;15;26;3.030;2.937;11.8;770;0;0;-0.9;0;0;0;0;159;800;-1472;95;0;0;1726;45.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
307.599;55;2321;90;208890;38.5;15.100;1.027;18;84;1;0;100;103;100;100;100;103;100;75;75;0;2.513;2.513;0.000;0.000;12.800;0.871;19.4;0.0;0;26;3.000;3.066;12.4;-10;0;0;-0.7;0;0;0;0;159;800;-1521;95;0;0;1726;44.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;90.0;90.0;2;0;0.00;0.00;0.00;0.0;0.0
307.664;55;2343;91;213213;40.5;15.000;1.020;18;84;1;0;100;103;100;100;100;103;100;76;76;0;2.542;2.542;0.000;0.000;12.800;0.871;19.9;0.0;0;26;3.000;2.801;12.4;-10;0;0;-0.6;0;0;0;0;159;800;-1543;95;0;0;1726;44.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;91.0;91.0;2;0;0.00;0.00;0.00;0.0;0.0
307.730;55;2310;92;212520;41.5;14.900;1.014;18;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;19.8;0.0;0;26;3.000;3.040;12.4;750;0;0;-0.4;0;0;0;0;159;800;-1510;95;0;0;1726;44.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
307.730;55;2392;92;220064;42.5;15.300;1.041;18;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;20.5;0.0;0;26;3.000;3.131;12.4;-90;0;0;-0.4;0;0;0;0;159;800;-1592;95;0;0;1726;43.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
307.796;55;2407;92;221444;43.5;16.400;1.116;18;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;20.6;0.0;0;26;3.000;2.792;12.5;-90;0;0;-0.4;0;0;0;0;159;800;-1607;95;0;0;1726;43.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
307.931;55;2376;92;218592;44.0;16.500;1.122;18;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;20.3;0.0;0;26;3.000;2.989;12.5;730;0;0;-0.4;0;0;0;0;159;800;-1576;95;0;0;1726;43.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
307.996;55;2448;92;225216;44.5;16.800;1.143;18;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;20.9;0.0;0;27;3.000;3.156;12.5;-140;0;0;-0.4;0;0;0;0;159;800;-1648;95;0;0;1726;42.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
308.061;55;2462;93;228966;45.5;16.600;1.129;18;84;1;0;100;103;100;100;100;103;100;77;77;0;2.613;2.613;0.000;0.000;12.900;0.878;21.4;0.0;0;27;3.000;2.851;12.5;-140;0;0;-0.3;0;0;0;0;159;800;-1662;95;0;0;1726;42.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;93.0;93.0;2;0;0.00;0.00;0.00;0.0;0.0
308.061;56;2430;92;223560;45.5;16.500;1.122;17;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;20.8;0.0;0;26;3.000;3.034;12.7;690;0;0;-0.4;0;0;0;0;159;800;-1630;95;0;0;1744;43.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
308.192;56;2494;92;229448;45.5;16.800;1.143;17;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;21.3;0.0;0;26;3.000;2.998;12.7;-80;0;0;-0.4;0;0;0;0;159;800;-1694;95;0;0;1744;41.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
308.262;56;2493;92;229356;45.5;16.700;1.136;17;84;1;0;100;103;100;100;100;103;100;76;76;0;2.567;2.567;0.000;0.000;12.800;0.871;21.3;0.0;0;26;3.000;2.993;12.7;-80;0;0;-0.4;0;0;0;0;159;800;-1693;95;0;0;1744;41.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;92.0;92.0;2;0;0.00;0.00;0.00;0.0;0.0
308.327;56;2512;93;233616;46.0;16.800;1.143;17;84;1;0;100;103;100;100;100;103;100;76;76;0;2.581;2.581;0.000;0.000;12.700;0.864;21.6;0.0;0;26;3.000;2.968;12.7;580;0;0;-0.3;0;0;0;0;159;800;-1712;95;0;0;1744;41.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;93.0;93.0;2;0;0.00;0.00;0.00;0.0;0.0
308.393;56;2536;93;235848;46.5;16.600;1.129;17;84;1;0;100;103;100;100;100;103;100;76;76;0;2.581;2.581;0.000;0.000;12.700;0.864;21.8;0.0;0;26;3.000;2.962;12.7;240;0;0;-0.3;0;0;0;0;159;800;-1736;95;0;0;1744;41.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;93.0;93.0;2;0;0.00;0.00;0.00;0.0;0.0
308.460;56;2536;93;235848;47.5;16.900;1.150;17;84;1;0;100;103;100;100;100;103;100;76;76;0;2.581;2.581;0.000;0.000;12.700;0.864;21.8;0.0;0;26;3.000;3.087;12.7;240;0;0;-0.3;0;0;0;0;159;800;-1736;95;0;0;1744;41.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;93.0;93.0;2;0;0.00;0.00;0.00;0.0;0.0
308.528;56;2593;93;241149;48.5;16.900;1.150;17;84;1;0;100;103;100;100;100;103;100;77;77;0;2.613;2.613;0.000;0.000;12.800;0.871;22.6;0.0;0;27;3.000;3.039;12.7;410;0;0;-0.3;0;0;0;0;159;800;-1793;95;0;0;1744;40.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;93.0;93.0;2;0;0.00;0.00;0.00;0.0;0.0
308.594;56;2615;94;245810;52.5;17.000;1.156;17;84;17;0;100;103;100;100;100;103;134;77;77;0;3.357;3.357;0.000;0.000;12.700;0.864;29.3;0.0;45;27;3.000;2.884;12.8;380;0;0;-0.1;0;0;0;0;159;800;-1815;95;0;0;1744;40.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;94.0;94.0;2;0;0.00;0.00;0.00;0.0;0.0
308.594;56;2643;94;248442;53.0;17.200;1.170;17;84;17;0;100;103;100;100;100;103;134;77;77;0;3.357;3.357;0.000;0.000;12.700;0.864;29.6;0.0;0;27;3.000;3.017;12.8;380;0;0;-0.1;0;0;0;0;159;800;-1843;95;0;0;1744;39.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;94.0;94.0;2;0;0.00;0.00;0.00;0.0;0.0
308.729;56;2677;94;251638;53.5;16.600;1.129;17;84;17;0;100;103;100;100;100;103;134;77;77;0;3.357;3.357;0.000;0.000;12.700;0.864;30.0;0.0;0;27;3.000;2.952;12.8;280;0;0;-0.1;0;0;0;0;159;800;-1877;95;0;0;1744;39.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;94.0;94.0;2;0;0.00;0.00;0.00;0.0;0.0
308.795;56;2692;94;253048;54.0;16.300;1.109;17;84;17;0;100;103;100;100;100;103;134;77;77;0;3.357;3.357;0.000;0.000;12.700;0.864;30.1;0.0;0;27;3.000;2.863;12.8;280;0;0;-0.1;0;0;0;0;159;800;-1892;95;0;0;1744;38.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;94.0;94.0;2;0;0.00;0.00;0.00;0.0;0.0
308.861;56;2711;94;254834;55.5;15.800;1.075;17;84;17;0;100;103;100;100;100;103;134;77;77;0;3.357;3.357;0.000;0.000;12.700;0.864;30.3;0.0;30;27;3.000;3.033;12.9;490;0;0;-0.1;0;0;0;0;159;800;-1911;95;0;0;1744;38.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;94.0;94.0;2;0;0.00;0.00;0.00;0.0;0.0
308.931;56;2765;95;262675;56.0;15.400;1.048;17;84;17;0;100;103;100;100;100;103;134;77;77;0;3.384;3.384;0.000;0.000;12.700;0.864;31.2;0.0;15;27;3.000;2.964;12.9;530;0;0;0.0;0;0;0;0;159;800;-1965;95;0;0;1744;37.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
308.996;56;2773;95;263435;57.0;15.200;1.034;17;84;1;0;100;103;100;100;100;103;100;77;77;0;2.653;2.653;0.000;0.000;12.700;0.864;24.5;0.0;0;27;3.000;2.973;12.9;530;0;0;0.0;0;0;0;0;159;800;-1973;95;0;0;1744;37.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.062;56;2810;95;266950;57.5;15.000;1.020;17;84;1;0;100;103;100;100;100;103;100;77;77;0;2.653;2.653;0.000;0.000;12.700;0.864;24.8;0.0;0;27;3.000;3.002;12.9;280;0;0;0.0;0;0;0;0;159;800;-2010;95;0;0;1744;37.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.131;57;2815;95;267425;58.0;14.900;1.014;17;84;1;0;100;103;100;100;100;103;100;77;77;0;2.653;2.653;0.000;0.000;12.700;0.864;24.9;0.0;0;27;3.000;2.977;12.1;420;0;0;0.0;0;0;0;0;159;800;-2015;95;0;0;1751;37.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.197;57;2868;95;272460;59.0;15.100;1.027;17;84;1;0;100;103;100;100;100;103;100;77;77;0;2.653;2.653;0.000;0.000;12.700;0.864;25.4;0.0;0;28;3.000;2.953;12.1;420;0;0;0.0;0;0;0;0;159;800;-2068;95;0;0;1751;36.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.262;57;2895;95;275025;61.0;15.700;1.068;17;84;17;0;100;103;100;100;100;103;128;77;77;0;3.277;3.277;0.000;0.000;12.700;0.864;31.6;0.0;45;27;3.000;2.945;12.1;530;0;0;0.0;0;0;0;0;159;800;-2095;95;0;0;1751;36.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.328;57;2905;96;278880;62.0;16.400;1.116;17;84;17;0;100;103;100;100;100;103;128;77;77;0;3.290;3.290;0.000;0.000;12.700;0.864;31.9;0.0;0;27;3.000;2.989;12.1;370;0;0;0.1;0;0;0;0;159;800;-2105;95;0;0;1751;36.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;96.0;96.0;2;0;0.00;0.00;0.00;0.0;0.0
309.397;57;2947;96;282912;62.5;15.900;1.082;17;84;17;0;100;103;100;100;100;103;128;77;77;0;3.290;3.290;0.000;0.000;12.700;0.864;32.3;0.0;0;27;3.000;2.977;12.6;370;0;0;0.1;0;0;0;0;159;800;-2147;95;0;0;1751;35.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;96.0;96.0;2;0;0.00;0.00;0.00;0.0;0.0
309.397;57;2962;95;281390;62.5;15.600;1.061;17;84;17;0;100;103;100;100;100;103;128;77;77;0;3.277;3.277;0.000;0.000;12.700;0.864;32.4;0.0;0;28;3.000;3.020;12.6;420;0;0;0.0;0;0;0;0;159;800;-2162;95;0;0;1751;35.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.463;57;3012;95;286140;62.5;15.300;1.041;17;84;17;0;100;103;100;100;100;103;128;77;77;0;3.277;3.277;0.000;0.000;12.700;0.864;32.9;0.0;0;28;3.000;2.924;12.6;650;0;0;0.0;0;0;0;0;159;800;-2212;95;0;0;1751;34.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.597;57;3036;95;288420;62.5;15.000;1.020;17;84;17;0;100;103;100;100;100;103;128;77;77;0;3.277;3.277;0.000;0.000;12.700;0.864;33.2;0.0;0;28;3.000;2.985;12.6;650;0;0;0.0;0;0;0;0;159;800;-2236;95;0;0;1751;34.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
309.663;57;3074;94;288956;59.5;15.000;1.020;17;84;33;0;100;103;100;100;100;103;100;78;78;0;2.653;2.653;0.000;0.000;12.700;0.864;27.2;0.0;-90;28;3.030;2.994;11.7;240;0;0;-0.1;0;0;0;0;159;800;-2274;95;0;0;1751;34.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;94.0;94.0;2;0;0.00;0.00;0.00;0.0;0.0
309.728;57;3092;89;275188;47.0;15.200;1.034;17;84;33;0;100;103;100;100;100;103;100;81;81;0;2.633;2.633;0.000;0.000;12.800;0.871;27.1;0.0;-225;30;3.030;2.981;11.7;560;0;0;-0.9;0;0;0;0;159;800;-2292;95;0;0;1751;33.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
309.795;57;3151;59;185909;13.5;14.800;1.007;17;84;33;0;100;103;100;100;100;103;100;58;58;0;1.790;1.790;0.000;0.000;14.200;0.966;18.8;0.0;-555;35;3.030;2.813;11.7;560;0;0;-5.2;0;0;0;0;159;800;-2351;95;0;0;1751;33.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;59.0;59.0;2;0;0.00;0.00;0.00;0.0;0.0
309.864;57;2938;27;79326;0.5;14.200;0.966;17;84;33;0;100;103;100;100;100;103;100;36;36;0;1.247;1.247;0.000;0.000;15.100;1.027;12.2;0.0;-75;39;3.030;2.893;11.7;590;0;0;-9.9;0;0;0;0;159;800;-2138;95;0;0;1751;35.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;27.0;27.0;2;0;0.00;0.00;0.00;0.0;0.0
309.864;57;2869;20;57380;0.0;13.800;0.939;16;84;33;0;100;103;100;100;100;103;100;36;36;0;1.200;1.200;0.000;0.000;15.100;1.027;11.5;0.0;0;39;3.060;2.885;11.4;-2820;0;0;-10.9;0;0;0;0;159;800;-2069;95;0;0;1751;36.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;20.0;20.0;2;0;0.00;0.00;0.00;0.0;0.0
309.929;57;2730;20;54600;0.0;13.400;0.912;16;84;33;0;100;103;100;100;100;103;100;37;37;0;1.205;1.205;0.000;0.000;15.100;1.027;11.0;0.0;0;38;3.060;2.907;11.4;-2820;0;0;-10.9;0;0;0;0;159;800;-1930;95;0;0;1751;38.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;20.0;20.0;2;0;0.00;0.00;0.00;0.0;0.0
310.065;57;2660;20;53200;0.0;12.900;0.878;16;84;33;0;100;103;100;100;100;103;100;37;37;0;1.205;1.205;0.000;0.000;15.100;1.027;10.7;0.0;0;38;3.060;2.835;11.4;-1390;0;0;-10.9;0;0;0;0;159;800;-1860;95;0;0;1751;39.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;20.0;20.0;2;0;0.00;0.00;0.00;0.0;0.0
310.130;58;2516;20;50320;0.0;12.600;0.857;16;84;33;0;100;103;100;100;100;103;100;37;37;0;1.185;1.185;0.000;0.000;15.100;1.027;9.9;0.0;0;38;3.000;2.553;12.1;-1400;0;0;-10.9;0;0;0;0;159;800;-1716;95;0;0;1738;41.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;20.0;20.0;2;0;0.00;0.00;0.00;0.0;0.0
310.196;58;2443;21;51303;0.0;12.600;0.857;16;84;33;0;100;103;100;100;100;103;100;37;37;0;1.191;1.191;0.000;0.000;15.100;1.027;9.7;0.0;0;37;3.000;2.734;12.1;-1400;0;0;-10.7;0;0;0;0;159;800;-1643;95;0;0;1738;42.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;21.0;21.0;2;0;0.00;0.00;0.00;0.0;0.0
310.196;58;2369;21;49749;0.0;12.600;0.857;16;84;33;0;100;103;100;100;100;103;100;37;37;0;1.191;1.191;0.000;0.000;15.100;1.027;9.4;0.0;0;37;3.000;2.725;12.1;-1470;0;0;-10.7;0;0;0;0;159;800;-1569;95;0;0;1738;44.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;21.0;21.0;2;0;0.00;0.00;0.00;0.0;0.0
310.331;58;2216;22;48752;0.0;12.500;0.850;16;84;1;0;100;103;100;100;100;103;100;37;37;0;1.197;1.197;0.000;0.000;15.000;1.020;8.8;0.0;0;36;3.000;2.340;12.1;-1500;0;0;-10.6;0;0;0;0;159;800;-1416;95;0;0;1738;47.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;22.0;22.0;2;0;0.00;0.00;0.00;0.0;0.0
310.397;58;2131;22;46882;0.0;12.400;0.844;16;84;1;0;100;103;100;100;100;103;100;37;37;0;1.197;1.197;0.000;0.000;15.000;1.020;8.5;0.0;0;36;3.000;2.292;12.5;-1500;0;0;-10.6;0;0;0;0;159;800;-1331;95;0;0;1738;48.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;22.0;22.0;2;0;0.00;0.00;0.00;0.0;0.0
310.397;58;2002;23;46046;0.0;12.300;0.837;16;84;1;0;100;103;100;100;100;103;100;37;37;0;1.203;1.203;0.000;0.000;15.000;1.020;8.0;0.0;0;36;3.000;2.312;12.5;-1620;0;0;-10.4;0;0;0;0;159;800;-1202;95;0;0;1738;52.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;23.0;23.0;2;0;0.00;0.00;0.00;0.0;0.0
310.528;58;1846;24;44304;0.0;12.400;0.844;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;14.900;1.014;7.5;0.0;0;35;3.000;2.526;12.5;-2850;0;0;-10.3;0;0;0;0;159;800;-1046;95;0;0;1738;56.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
310.598;58;1838;24;44112;0.0;12.400;0.844;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;14.900;1.014;7.5;0.0;0;35;3.000;3.339;12.5;-2850;0;0;-10.3;0;0;0;0;159;800;-1038;95;0;0;1738;56.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
310.663;58;1951;24;46824;0.0;12.600;0.857;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;15.100;1.027;8.0;0.0;0;35;3.000;3.059;12.8;-80;0;0;-10.3;0;0;0;0;159;800;-1151;95;0;0;1738;53.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
310.733;58;1924;24;46176;0.0;12.700;0.864;16;84;1;0;100;103;100;100;100;103;100;37;37;0;1.216;1.216;0.000;0.000;15.000;1.020;7.8;0.0;0;35;3.000;2.688;12.8;860;0;0;-10.3;0;0;0;0;159;800;-1124;95;0;0;1738;54.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
310.733;58;1872;24;44928;0.0;12.900;0.878;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;14.900;1.014;7.6;0.0;0;35;3.000;3.045;12.8;860;0;0;-10.3;0;0;0;0;159;800;-1072;95;0;0;1738;55.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
310.867;58;1901;24;45624;0.0;13.100;0.891;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;15.000;1.020;7.8;0.0;0;35;3.000;2.892;12.8;-230;0;0;-10.3;0;0;0;0;159;800;-1101;95;0;0;1738;54.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
310.934;58;1892;24;45408;0.0;13.300;0.905;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;14.900;1.014;7.7;0.0;0;35;3.000;2.767;12.8;-90;0;0;-10.3;0;0;0;0;159;800;-1092;95;0;0;1738;55.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
310.998;58;1869;24;44856;0.0;13.400;0.912;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;14.900;1.014;7.6;0.0;0;35;3.000;3.038;12.8;-90;0;0;-10.3;0;0;0;0;159;800;-1069;95;0;0;1738;55.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
311.064;58;1882;24;45168;0.0;13.600;0.925;16;84;1;0;100;103;100;100;100;103;100;38;38;0;1.225;1.225;0.000;0.000;14.900;1.014;7.7;0.0;0;35;3.000;2.929;12.8;-100;0;0;-10.3;0;0;0;0;159;800;-1082;95;0;0;1738;55.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
