"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
0.000;39;896;42;37632;0.0;13.900;0.946;49;97;1;0;100;99;100;100;100;99;100;20;20;0;1.215;1.215;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.601;12.9;-20;0;0;-8.0;0;0;0;0;195;800;-96;97;1;0;1815;121.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.016;39;905;43;38915;0.0;13.800;0.939;49;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.852;12.9;20;0;0;-7.8;0;0;0;0;195;800;-105;97;1;0;1815;120.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
0.078;39;907;42;38094;0.0;13.600;0.925;49;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.674;12.9;20;0;0;-8.0;0;0;0;0;195;800;-107;97;1;0;1815;120.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.078;39;919;42;38598;0.0;14.500;0.986;49;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.037;12.9;20;0;0;-8.0;0;0;0;0;195;800;-119;97;1;0;1815;118.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.202;39;916;42;38472;0.0;13.500;0.918;49;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.572;12.9;170;0;0;-8.0;0;0;0;0;195;800;-116;97;1;0;1815;118.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.267;39;925;42;38850;0.0;14.300;0.973;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.999;12.9;170;0;0;-8.0;0;0;0;0;195;800;-125;97;1;0;1815;117.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.267;39;923;41;37843;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.766;12.9;60;0;0;-8.1;0;0;0;0;195;800;-123;97;1;0;1815;117.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.404;39;918;42;38556;0.0;14.200;0.966;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.633;12.9;-120;0;0;-8.0;0;0;0;0;195;800;-118;97;1;0;1815;118.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.404;39;907;41;37187;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.560;12.9;-120;0;0;-8.1;0;0;0;0;195;800;-107;97;1;0;1815;120.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.470;40;921;42;38682;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.039;12.9;-20;0;0;-8.0;0;0;0;0;195;800;-121;97;1;0;1807;117.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.605;40;929;42;39018;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.692;12.9;40;0;0;-8.0;0;0;0;0;195;800;-129;97;1;0;1807;116.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.669;40;923;42;38766;0.0;13.600;0.925;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.795;12.9;40;0;0;-8.0;0;0;0;0;195;800;-123;97;1;0;1807;117.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.732;40;916;42;38472;0.0;13.600;0.925;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.620;12.9;30;0;0;-8.0;0;0;0;0;195;800;-116;97;1;0;1807;118.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.800;40;921;42;38682;0.0;13.700;0.932;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.745;12.9;-70;0;0;-8.0;0;0;0;0;195;800;-121;97;1;0;1807;117.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.869;40;921;42;38682;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.616;12.9;-70;0;0;-8.0;0;0;0;0;195;800;-121;97;1;0;1807;117.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.936;40;921;42;38682;0.0;14.100;0.959;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.028;12.9;50;0;0;-8.0;0;0;0;0;195;800;-121;97;1;0;1807;117.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.001;40;919;42;38598;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.519;12.7;-90;0;0;-8.0;0;0;0;0;195;800;-119;97;1;0;1807;117.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.067;40;917;42;38514;0.0;14.200;0.966;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.749;12.7;-90;0;0;-8.0;0;0;0;0;195;800;-117;97;1;0;1807;118.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.137;40;912;42;38304;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.490;12.7;50;0;0;-8.0;0;0;0;0;195;800;-112;97;1;0;1807;118.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.137;40;910;42;38220;0.0;13.500;0.918;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.721;12.7;-70;0;0;-8.0;0;0;0;0;195;800;-110;97;1;0;1807;119.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.270;40;907;42;38094;0.0;13.600;0.925;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.456;12.8;-70;0;0;-8.0;0;0;0;0;195;800;-107;97;1;0;1807;119.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.270;40;900;43;38700;0.0;13.600;0.925;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.716;12.8;-70;0;0;-7.8;0;0;0;0;195;800;-100;97;1;0;1807;120.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
1.401;40;893;43;38399;0.0;13.500;0.918;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.495;12.8;-100;0;0;-7.8;0;0;0;0;195;800;-93;97;1;0;1807;121.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
1.468;40;902;43;38786;0.0;13.600;0.925;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.862;12.8;-100;0;0;-7.8;0;0;0;0;195;800;-102;97;1;0;1807;120.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
1.536;41;901;42;37842;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.710;12.8;20;0;0;-8.0;0;0;0;0;195;800;-101;97;1;0;1817;121.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.536;41;911;43;39173;0.0;13.700;0.932;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.901;12.8;160;0;0;-7.8;0;0;0;0;195;800;-111;97;1;0;1817;119.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
1.672;41;914;43;39302;0.0;13.700;0.932;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.663;12.8;160;0;0;-7.8;0;0;0;0;195;800;-114;97;1;0;1817;119.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
1.736;41;925;42;38850;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.000;12.8;120;0;0;-8.0;0;0;0;0;195;800;-125;97;1;0;1817;117.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.802;41;925;42;38850;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.059;12.5;120;0;0;-8.0;0;0;0;0;195;800;-125;97;1;0;1817;117.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.866;41;931;42;39102;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.152;12.5;20;0;0;-8.0;0;0;0;0;195;800;-131;97;1;0;1817;117.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.933;41;938;42;39396;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.286;12.5;-20;0;0;-8.0;0;0;0;0;195;800;-138;97;1;0;1817;116.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
1.998;41;937;42;39354;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.882;12.5;-20;0;0;-8.0;0;0;0;0;195;800;-137;97;1;0;1817;116.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
2.064;41;934;41;38294;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.013;12.6;140;0;0;-8.1;0;0;0;0;195;800;-134;97;1;0;1817;116.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.130;41;936;41;38376;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.891;12.6;-40;0;0;-8.1;0;0;0;0;195;800;-136;97;1;0;1817;116.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.198;41;930;41;38130;0.0;14.200;0.966;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.981;12.6;-40;0;0;-8.1;0;0;0;0;195;800;-130;97;1;0;1817;117.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.264;41;937;42;39354;0.0;13.700;0.932;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.016;12.8;-20;0;0;-8.0;0;0;0;0;195;800;-137;97;1;0;1817;116.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
2.330;41;940;41;38540;0.0;14.100;0.959;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.145;12.8;90;0;0;-8.1;0;0;0;0;195;800;-140;97;1;0;1817;115.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.395;41;934;41;38294;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.943;12.8;90;0;0;-8.1;0;0;0;0;195;800;-134;97;1;0;1817;116.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.395;41;924;41;37884;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.886;12.8;-140;0;0;-8.1;0;0;0;0;195;800;-124;97;1;0;1817;117.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.462;42;915;41;37515;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.893;12.9;-20;0;0;-8.1;0;0;0;0;195;800;-115;97;1;0;1813;118.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.596;42;913;42;38346;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.821;12.9;-20;0;0;-8.0;0;0;0;0;195;800;-113;97;1;0;1813;119.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
2.663;42;912;41;37392;0.0;13.700;0.932;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.867;12.9;-110;0;0;-8.1;0;0;0;0;195;800;-112;97;1;0;1813;119.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.731;42;915;42;38430;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.078;12.9;60;0;0;-8.0;0;0;0;0;195;800;-115;97;1;0;1813;118.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
2.797;42;902;42;37884;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.823;12.9;60;0;0;-8.0;0;0;0;0;195;800;-102;97;1;0;1813;120.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
2.868;42;896;43;38528;0.0;13.700;0.932;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.774;12.9;-170;0;0;-7.8;0;0;0;0;195;800;-96;97;1;0;1813;121.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
2.934;42;896;42;37632;0.0;13.700;0.932;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.215;1.215;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.712;12.9;-70;0;0;-8.0;0;0;0;0;195;800;-96;97;1;0;1813;121.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
2.998;42;908;43;39044;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.182;12.9;-70;0;0;-7.8;0;0;0;0;195;800;-108;97;1;0;1813;119.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
3.064;42;907;42;38094;0.0;14.200;0.966;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.986;12.5;130;0;0;-8.0;0;0;0;0;195;800;-107;97;1;0;1813;119.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.134;42;917;43;39431;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.879;12.5;90;0;0;-7.8;0;0;0;0;195;800;-117;97;1;0;1813;118.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
3.199;42;916;42;38472;0.0;14.200;0.966;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.148;12.5;90;0;0;-8.0;0;0;0;0;195;800;-116;97;1;0;1813;118.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.264;42;915;42;38430;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.963;12.5;30;0;0;-8.0;0;0;0;0;195;800;-115;97;1;0;1813;118.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.330;42;905;42;38010;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.505;12.7;-150;0;0;-8.0;0;0;0;0;195;800;-105;97;1;0;1813;120.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.400;42;918;43;39474;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.083;12.7;-150;0;0;-7.8;0;0;0;0;195;800;-118;97;1;0;1813;118.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
3.470;42;916;42;38472;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.569;12.7;180;0;0;-8.0;0;0;0;0;195;800;-116;97;1;0;1813;118.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.535;43;917;42;38514;0.0;13.800;0.939;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.712;12.8;-60;0;0;-8.0;0;0;0;0;195;800;-117;97;1;0;1812;118.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.602;43;905;42;38010;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.506;12.8;-60;0;0;-8.0;0;0;0;0;195;800;-105;97;1;0;1812;120.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.666;43;915;42;38430;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.936;12.8;-80;0;0;-8.0;0;0;0;0;195;800;-115;97;1;0;1812;118.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.733;43;916;42;38472;0.0;14.300;0.973;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.592;12.8;70;0;0;-8.0;0;0;0;0;195;800;-116;97;1;0;1812;118.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.801;43;925;42;38850;0.0;14.100;0.959;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.010;12.8;70;0;0;-8.0;0;0;0;0;195;800;-125;97;1;0;1812;117.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.868;43;919;42;38598;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.699;12.8;140;0;0;-8.0;0;0;0;0;195;800;-119;97;1;0;1812;118.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
3.932;43;922;42;38724;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.909;12.8;140;0;0;-8.0;0;0;0;0;195;800;-122;97;1;0;1812;117.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
4.001;43;917;42;38514;0.0;14.000;0.952;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.599;12.8;-80;0;0;-8.0;0;0;0;0;195;800;-117;97;1;0;1812;118.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
4.069;43;925;42;38850;0.0;13.900;0.946;48;97;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.959;12.8;30;0;0;-8.0;0;0;0;0;195;800;-125;97;1;0;1812;117.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
